pcds,oslaua,lat,long,lsoa21,msoa21
HA0 3TT,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3TU,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3TX,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3TY,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3TZ,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UB,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UD,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UG,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UH,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UJ,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UL,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UP,E09000005,51.570663,-0.314628,E01000569,E02000100
HA0 3UQ,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UR,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3US,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3UT,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3UU,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UW,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UX,E09000005,51.570663,-0.314628,E01000569,E02000100
HA0 3UY,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3UZ,E09000005,51.558855,-0.306409,E01000613,E02000105
HA0 3WA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WB,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WG,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WH,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WL,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WY,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3WZ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XA,E09000005,51.562155,-0.312663,E01000608,E02000105
HA0 3XB,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XG,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XJ,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3XL,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XP,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XQ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XR,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XS,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XT,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XU,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XW,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3XZ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3ZJ,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3ZL,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3ZN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3ZP,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3ZQ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3ZR,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3ZU,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 3ZW,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 3ZX,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4AA,E09000005,51.551648,-0.298714,E01000633,E02000111
HA0 4AB,E09000005,51.55156,-0.299467,E01000633,E02000111
HA0 4AD,E09000005,51.550661,-0.299501,E01000633,E02000111
HA0 4AE,E09000005,51.550306,-0.297913,E01000630,E02000118
HA0 4AF,E09000005,51.551416,-0.296343,E01000630,E02000118
HA0 4AG,E09000005,51.551929,-0.298256,E01000633,E02000111
HA0 4AH,E09000005,51.551834,-0.297293,E01000630,E02000118
HA0 4AJ,E09000005,51.55062,-0.296617,E01000630,E02000118
HA0 4AL,E09000005,51.550134,-0.295366,E01000630,E02000118
HA0 4AN,E09000005,51.548789,-0.293816,E01000630,E02000118
HA0 4AP,E09000005,51.551852,-0.296644,E01000630,E02000118
HA0 4AQ,E09000005,51.550661,-0.299501,E01000633,E02000111
HA0 4AR,E09000005,51.550446,-0.295196,E01000630,E02000118
HA0 4AS,E09000005,51.549652,-0.295644,E01000630,E02000118
HA0 4AT,E09000005,51.54933,-0.295714,E01000630,E02000118
HA0 4AU,E09000005,51.550171,-0.296692,E01000630,E02000118
HA0 4AW,E09000005,51.55062,-0.296617,E01000630,E02000118
HA0 4AX,E09000005,51.55064,-0.298059,E01000630,E02000118
HA0 4AY,E09000005,51.549781,-0.297731,E01000633,E02000111
HA0 4AZ,E09000005,51.549672,-0.297648,E01000633,E02000111
HA0 4BA,E09000005,51.549256,-0.297462,E01000633,E02000111
HA0 4BB,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4BD,E09000005,51.546753,-0.297238,E01000474,E02000118
HA0 4BE,E09000005,51.548843,-0.298126,E01000633,E02000111
HA0 4BF,E09000005,51.548843,-0.298126,E01000633,E02000111
HA0 4BG,E09000005,51.548843,-0.298126,E01000633,E02000111
HA0 4BH,E09000005,51.548843,-0.298126,E01000633,E02000111
HA0 4BJ,E09000005,51.548843,-0.298126,E01000633,E02000111
HA0 4BL,E09000005,51.548454,-0.297333,E01000633,E02000111
HA0 4BN,E09000005,51.547257,-0.297248,E01000633,E02000111
HA0 4BP,E09000005,51.545824,-0.297027,E01000473,E02000121
HA0 4BQ,E09000005,51.548843,-0.298126,E01000633,E02000111
HA0 4BS,E09000005,51.545248,-0.29826,E01000632,E02000121
HA0 4BT,E09000005,51.545248,-0.29826,E01000632,E02000121
HA0 4BU,E09000005,51.544659,-0.296682,E01000473,E02000121
HA0 4BW,E09000005,51.545227,-0.296819,E01000473,E02000121
HA0 4BX,E09000005,51.544429,-0.296373,E01000473,E02000121
HA0 4BY,E09000005,51.543457,-0.296928,E01000473,E02000121
HA0 4BZ,E09000005,51.542608,-0.297292,E01000473,E02000121
HA0 4DA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4DB,E09000005,51.549141,-0.296976,E01000633,E02000111
HA0 4DD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4DE,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4DF,E09000005,51.546708,-0.297268,E01000474,E02000118
HA0 4DG,E09000005,51.547944,-0.29816,E01000633,E02000111
HA0 4DH,E09000005,51.548482,-0.29677,E01000633,E02000111
HA0 4DJ,E09000005,51.548514,-0.296552,E01000633,E02000111
HA0 4DL,E09000005,51.548861,-0.296914,E01000633,E02000111
HA0 4DN,E09000005,51.54884,-0.296655,E01000633,E02000111
HA0 4DP,E09000005,51.547558,-0.295102,E01000630,E02000118
HA0 4DQ,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4DR,E09000005,51.5487,-0.295117,E01000630,E02000118
HA0 4DS,E09000005,51.547961,-0.294337,E01000630,E02000118
HA0 4DT,E09000005,51.546942,-0.29537,E01000474,E02000118
HA0 4DU,E09000005,51.547268,-0.293094,E01000474,E02000118
HA0 4DW,E09000005,51.547845,-0.29626,E01000633,E02000111
HA0 4DX,E09000005,51.547689,-0.292371,E01000474,E02000118
HA0 4DY,E09000005,51.546627,-0.292267,E01000474,E02000118
HA0 4DZ,E09000005,51.546581,-0.290365,E01000474,E02000118
HA0 4EA,E09000005,51.546051,-0.291668,E01000474,E02000118
HA0 4EB,E09000005,51.545533,-0.288774,E01000474,E02000118
HA0 4ED,E09000005,51.545123,-0.28778,E01000474,E02000118
HA0 4EE,E09000005,51.545837,-0.288662,E01000474,E02000118
HA0 4EF,E09000005,51.550172,-0.294889,E01000630,E02000118
HA0 4EG,E09000005,51.541287,-0.298581,E01000632,E02000121
HA0 4EH,E09000005,51.545518,-0.287765,E01000474,E02000118
HA0 4EJ,E09000005,51.540999,-0.297972,E01000473,E02000121
HA0 4EL,E09000005,51.539872,-0.299615,E01000472,E02000121
HA0 4EP,E09000005,51.542244,-0.292013,E01000473,E02000121
HA0 4EQ,E09000005,51.545518,-0.287737,E01000474,E02000118
HA0 4ER,E09000005,51.543302,-0.290618,E01000476,E02000118
HA0 4ES,E09000005,51.54419,-0.291046,E01000476,E02000118
HA0 4ET,E09000005,51.543821,-0.289776,E01000476,E02000118
HA0 4EU,E09000005,51.54467,-0.290018,E01000476,E02000118
HA0 4EW,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4EX,E09000005,51.54426,-0.289053,E01000476,E02000118
HA0 4EY,E09000005,51.545018,-0.289255,E01000474,E02000118
HA0 4EZ,E09000005,51.545358,-0.289113,E01000474,E02000118
HA0 4FA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FB,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FD,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FE,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4FF,E09000005,51.546708,-0.297268,E01000474,E02000118
HA0 4FG,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FH,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4FJ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FL,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FN,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4FP,E09000005,51.551443,-0.302587,E01000634,E02000111
HA0 4FQ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FR,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FS,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FT,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FU,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4FW,E09000005,51.551763,-0.297931,E01000633,E02000111
HA0 4FX,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FY,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4FZ,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4GA,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4GB,E09000005,51.545439,-0.289153,E01000474,E02000118
HA0 4GD,E09000005,51.539799,-0.296431,E01000473,E02000121
HA0 4GE,E09000005,51.539434,-0.296069,E01000473,E02000121
HA0 4GF,E09000005,51.539178,-0.295805,E01000473,E02000121
HA0 4GG,E09000005,51.539643,-0.296811,E01000473,E02000121
HA0 4GH,E09000005,51.539406,-0.296618,E01000473,E02000121
HA0 4GJ,E09000005,51.539196,-0.296367,E01000473,E02000121
HA0 4GL,E09000005,51.55181,-0.301823,E01000634,E02000111
HA0 4GN,E09000005,51.53938,-0.29486,E01000478,E02000121
HA0 4GP,E09000005,51.539575,-0.300203,E01000472,E02000121
HA0 4GT,E09000005,51.539575,-0.300203,E01000472,E02000121
HA0 4HA,E09000005,51.544632,-0.288058,E01000474,E02000118
HA0 4HB,E09000005,51.544827,-0.287215,E01000474,E02000118
HA0 4HD,E09000005,51.543831,-0.286776,E01000477,E02000118
HA0 4HE,E09000005,51.54427,-0.286082,E01000477,E02000118
HA0 4HF,E09000005,51.544037,-0.28547,E01000477,E02000118
HA0 4HG,E09000005,51.543509,-0.286904,E01000477,E02000118
HA0 4HH,E09000005,51.543955,-0.288473,E01000476,E02000118
HA0 4HJ,E09000005,51.542428,-0.291112,E01000478,E02000121
HA0 4HL,E09000005,51.54169,-0.290433,E01000476,E02000118
HA0 4HN,E09000005,51.541524,-0.290728,E01000476,E02000118
HA0 4HP,E09000005,51.542153,-0.292608,E01000473,E02000121
HA0 4HQ,E09000005,51.543592,-0.289511,E01000476,E02000118
HA0 4HR,E09000005,51.543409,-0.295445,E01000473,E02000121
HA0 4HS,E09000005,51.542286,-0.292458,E01000473,E02000121
HA0 4HT,E09000005,51.544349,-0.298294,E01000632,E02000121
HA0 4HU,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4HW,E09000005,51.541926,-0.291837,E01000478,E02000121
HA0 4HX,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4HY,E09000005,51.543825,-0.293771,E01000476,E02000118
HA0 4HZ,E09000005,51.544349,-0.298294,E01000632,E02000121
HA0 4JA,E09000005,51.544077,-0.296285,E01000473,E02000121
HA0 4JB,E09000005,51.542878,-0.294196,E01000473,E02000121
HA0 4JD,E09000005,51.543257,-0.294282,E01000476,E02000118
HA0 4JE,E09000005,51.543214,-0.293217,E01000473,E02000121
HA0 4JF,E09000005,51.544253,-0.296596,E01000473,E02000121
HA0 4JG,E09000005,51.543253,-0.291514,E01000473,E02000121
HA0 4JH,E09000005,51.544502,-0.294567,E01000473,E02000121
HA0 4JJ,E09000005,51.545359,-0.292935,E01000474,E02000118
HA0 4JL,E09000005,51.544247,-0.293092,E01000476,E02000118
HA0 4JN,E09000005,51.544194,-0.293815,E01000474,E02000118
HA0 4JP,E09000005,51.545447,-0.292124,E01000474,E02000118
HA0 4JQ,E09000005,51.543633,-0.295393,E01000473,E02000121
HA0 4JR,E09000005,51.545916,-0.292842,E01000474,E02000118
HA0 4JS,E09000005,51.546772,-0.293574,E01000474,E02000118
HA0 4JT,E09000005,51.545696,-0.294422,E01000474,E02000118
HA0 4JU,E09000005,51.545014,-0.29576,E01000473,E02000121
HA0 4JW,E09000005,51.545429,-0.290884,E01000476,E02000118
HA0 4JX,E09000005,51.546046,-0.296269,E01000473,E02000121
HA0 4JY,E09000005,51.546098,-0.294883,E01000473,E02000121
HA0 4JZ,E09000005,51.542917,-0.294425,E01000478,E02000121
HA0 4LA,E09000005,51.542489,-0.294037,E01000473,E02000121
HA0 4LB,E09000005,51.542538,-0.293112,E01000473,E02000121
HA0 4LD,E09000005,51.542618,-0.293008,E01000473,E02000121
HA0 4LF,E09000005,51.538838,-0.298399,E01000478,E02000121
HA0 4LH,E09000005,51.542604,-0.299498,E01000632,E02000121
HA0 4LJ,E09000005,51.543187,-0.299376,E01000632,E02000121
HA0 4LL,E09000005,51.541612,-0.298064,E01000632,E02000121
HA0 4LN,E09000005,51.539845,-0.297741,E01000473,E02000121
HA0 4LP,E09000005,51.541513,-0.297448,E01000473,E02000121
HA0 4LR,E09000005,51.54031,-0.29631,E01000473,E02000121
HA0 4LS,E09000005,51.540467,-0.295987,E01000478,E02000121
HA0 4LT,E09000005,51.538915,-0.295613,E01000473,E02000121
HA0 4LU,E09000005,51.540482,-0.298294,E01000473,E02000121
HA0 4LW,E09000005,51.541184,-0.297705,E01000473,E02000121
HA0 4LX,E09000005,51.539624,-0.297418,E01000473,E02000121
HA0 4LY,E09000005,51.539223,-0.295183,E01000473,E02000121
HA0 4LZ,E09000005,51.539397,-0.295378,E01000473,E02000121
HA0 4NA,E09000005,51.538769,-0.294248,E01000478,E02000121
HA0 4NB,E09000005,51.539089,-0.294582,E01000478,E02000121
HA0 4ND,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4NE,E09000005,51.540149,-0.298898,E01000472,E02000121
HA0 4NF,E09000005,51.538831,-0.29478,E01000473,E02000121
HA0 4NG,E09000005,51.551409,-0.306454,E01000612,E02000111
HA0 4NH,E09000005,51.538977,-0.299936,E01000472,E02000121
HA0 4NJ,E09000005,51.541913,-0.300231,E01000632,E02000121
HA0 4NL,E09000005,51.541782,-0.297409,E01000473,E02000121
HA0 4NN,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4NP,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4NQ,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4NR,E09000005,51.538977,-0.299936,E01000472,E02000121
HA0 4NT,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4NU,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4NW,E09000005,51.538813,-0.294823,E01000473,E02000121
HA0 4NX,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4NY,E09000005,51.546708,-0.297268,E01000474,E02000118
HA0 4NZ,E09000005,51.546708,-0.297268,E01000474,E02000118
HA0 4PA,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4PB,E09000005,51.539855,-0.298462,E01000472,E02000121
HA0 4PD,E09000005,51.540649,-0.291222,E01000478,E02000121
HA0 4PE,E09000005,51.539947,-0.298559,E01000472,E02000121
HA0 4PG,E09000005,51.540228,-0.295016,E01000478,E02000121
HA0 4PH,E09000005,51.541579,-0.297013,E01000473,E02000121
HA0 4PJ,E09000005,51.541872,-0.297391,E01000473,E02000121
HA0 4PL,E09000005,51.541426,-0.29761,E01000473,E02000121
HA0 4PN,E09000005,51.538915,-0.295613,E01000473,E02000121
HA0 4PP,E09000005,51.538915,-0.295613,E01000473,E02000121
HA0 4PQ,E09000005,51.540711,-0.295488,E01000478,E02000121
HA0 4PR,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4PS,E09000005,51.538977,-0.299936,E01000472,E02000121
HA0 4PT,E09000005,51.53938,-0.29486,E01000478,E02000121
HA0 4PW,E09000005,51.54121,-0.299493,E01000632,E02000121
HA0 4PX,E09000005,51.539575,-0.300203,E01000472,E02000121
HA0 4PY,E09000005,51.546382,-0.297713,E01000632,E02000121
HA0 4PZ,E09000005,51.539965,-0.299828,E01000472,E02000121
HA0 4QA,E09000005,51.546147,-0.298227,E01000632,E02000121
HA0 4QB,E09000005,51.53944,-0.299588,E01000472,E02000121
HA0 4QD,E09000005,51.545551,-0.297441,E01000632,E02000121
HA0 4QE,E09000005,51.545248,-0.29826,E01000632,E02000121
HA0 4QF,E09000005,51.545248,-0.29826,E01000632,E02000121
HA0 4QG,E09000005,51.544656,-0.297143,E01000632,E02000121
HA0 4QH,E09000005,51.544117,-0.297163,E01000632,E02000121
HA0 4QJ,E09000005,51.54345,-0.298327,E01000632,E02000121
HA0 4QL,E09000005,51.543573,-0.297458,E01000632,E02000121
HA0 4QN,E09000005,51.544265,-0.299278,E01000632,E02000121
HA0 4QP,E09000005,51.545016,-0.299625,E01000632,E02000121
HA0 4QQ,E09000005,51.544349,-0.298294,E01000632,E02000121
HA0 4QR,E09000005,51.544862,-0.302053,E01000632,E02000121
HA0 4QS,E09000005,51.544711,-0.299694,E01000632,E02000121
HA0 4QT,E09000005,51.540754,-0.298428,E01000473,E02000121
HA0 4QU,E09000005,51.53718,-0.300003,E01000472,E02000121
HA0 4QW,E09000005,51.543983,-0.299086,E01000632,E02000121
HA0 4QX,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4QY,E09000005,51.539876,-0.299903,E01000472,E02000121
HA0 4RA,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4RB,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4RD,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4RE,E09000005,51.549133,-0.30325,E01000633,E02000111
HA0 4RF,E09000005,51.547602,-0.302499,E01000631,E02000111
HA0 4RG,E09000005,51.547312,-0.302943,E01000631,E02000111
HA0 4RH,E09000005,51.547758,-0.305825,E01000631,E02000111
HA0 4RJ,E09000005,51.547414,-0.304381,E01000631,E02000111
HA0 4RL,E09000005,51.547397,-0.303863,E01000631,E02000111
HA0 4RN,E09000005,51.545939,-0.303729,E01000631,E02000111
HA0 4RP,E09000005,51.545666,-0.303509,E01000632,E02000121
HA0 4RQ,E09000005,51.548892,-0.305235,E01000631,E02000111
HA0 4RR,E09000005,51.545185,-0.302618,E01000632,E02000121
HA0 4RS,E09000005,51.547654,-0.301747,E01000631,E02000111
HA0 4RT,E09000005,51.547674,-0.301256,E01000631,E02000111
HA0 4RU,E09000005,51.54715,-0.305401,E01000631,E02000111
HA0 4RW,E09000005,51.545411,-0.304557,E01000631,E02000111
HA0 4RX,E09000005,51.546708,-0.297268,E01000474,E02000118
HA0 4RY,E09000005,51.546708,-0.297268,E01000474,E02000118
HA0 4RZ,E09000005,51.54915,-0.303221,E01000633,E02000111
HA0 4SB,E09000005,51.548885,-0.301009,E01000633,E02000111
HA0 4SD,E09000005,51.549114,-0.299472,E01000633,E02000111
HA0 4SE,E09000005,51.54726,-0.299325,E01000632,E02000121
HA0 4SF,E09000005,51.549143,-0.298995,E01000633,E02000111
HA0 4SG,E09000005,51.547288,-0.29879,E01000632,E02000121
HA0 4SH,E09000005,51.545693,-0.299167,E01000632,E02000121
HA0 4SJ,E09000005,51.545596,-0.300569,E01000632,E02000121
HA0 4SL,E09000005,51.545847,-0.301743,E01000632,E02000121
HA0 4SN,E09000005,51.548693,-0.300194,E01000633,E02000111
HA0 4SP,E09000005,51.546971,-0.299912,E01000632,E02000121
HA0 4SQ,E09000005,51.54578,-0.29837,E01000632,E02000121
HA0 4SR,E09000005,51.548547,-0.300661,E01000633,E02000111
HA0 4SS,E09000005,51.546934,-0.300419,E01000632,E02000121
HA0 4ST,E09000005,51.54964,-0.300996,E01000633,E02000111
HA0 4SU,E09000005,51.549341,-0.302117,E01000633,E02000111
HA0 4SW,E09000005,51.547088,-0.299922,E01000632,E02000121
HA0 4SZ,E09000005,51.548906,-0.302451,E01000631,E02000111
HA0 4TA,E09000005,51.543439,-0.298169,E01000632,E02000121
HA0 4TB,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4TD,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4TE,E09000005,51.546681,-0.297846,E01000633,E02000111
HA0 4TF,E09000005,51.551186,-0.307212,E01000612,E02000111
HA0 4TG,E09000005,51.550661,-0.299501,E01000633,E02000111
HA0 4TH,E09000005,51.548446,-0.298011,E01000633,E02000111
HA0 4TJ,E09000005,51.547944,-0.29816,E01000633,E02000111
HA0 4TL,E09000005,51.551247,-0.298974,E01000633,E02000111
HA0 4TN,E09000005,51.551744,-0.300369,E01000634,E02000111
HA0 4TP,E09000005,51.551103,-0.300191,E01000633,E02000111
HA0 4TQ,E09000005,51.550206,-0.298494,E01000633,E02000111
HA0 4TR,E09000005,51.550661,-0.299501,E01000633,E02000111
HA0 4TW,E09000005,51.550564,-0.299576,E01000633,E02000111
HA0 4TX,E09000005,51.550343,-0.299253,E01000633,E02000111
HA0 4TY,E09000005,51.550422,-0.300389,E01000633,E02000111
HA0 4TZ,E09000005,51.550849,-0.312475,E01000612,E02000111
HA0 4UA,E09000005,51.551161,-0.301069,E01000634,E02000111
HA0 4UB,E09000005,51.551476,-0.301706,E01000634,E02000111
HA0 4UD,E09000005,51.549929,-0.301735,E01000633,E02000111
HA0 4UE,E09000005,51.551107,-0.30234,E01000631,E02000111
HA0 4UF,E09000005,51.551514,-0.302469,E01000634,E02000111
HA0 4UG,E09000005,51.550942,-0.30275,E01000631,E02000111
HA0 4UH,E09000005,51.550109,-0.304195,E01000631,E02000111
HA0 4UJ,E09000005,51.550925,-0.303457,E01000631,E02000111
HA0 4UL,E09000005,51.550003,-0.303088,E01000633,E02000111
HA0 4UN,E09000005,51.549421,-0.307033,E01000612,E02000111
HA0 4UP,E09000005,51.549624,-0.311136,E01000612,E02000111
HA0 4UQ,E09000005,51.550402,-0.303361,E01000631,E02000111
HA0 4UR,E09000005,51.550982,-0.311749,E01000612,E02000111
HA0 4UT,E09000005,51.549888,-0.310088,E01000612,E02000111
HA0 4UU,E09000005,51.549054,-0.310869,E01000612,E02000111
HA0 4UW,E09000005,51.549567,-0.304027,E01000633,E02000111
HA0 4UX,E09000005,51.548164,-0.309012,E01000612,E02000111
HA0 4UY,E09000005,51.548253,-0.30836,E01000612,E02000111
HA0 4UZ,E09000005,51.549714,-0.306762,E01000612,E02000111
